001 First Barnstable District,965,2.83,"1,364",4.01,"1,130",3.32,"1,359",3.99,"3,624",10.64,0,0,537,1.58,722,2.12,566,1.66,816,2.4,"2,487",7.3,0,0,"2,687",7.89,"3,108",9.13,"2,350",6.9,"3,037",8.92,"8,887",26.1,0,0,107,0.31,124,0.36,58,0.17,50,0.15,73,0.21,0,0,15,0.04,27,0.08,32,0.09,20,0.06,2,0.01,10,0.03,"6,997",20.55,169,0.5,852,2.5,44,0.13,42,0.12,39,0.11,0,0,193,0.57,0,0,3,0.01,1,0,8,0.02,2,0.01,5,0.01,"4,496",13.2,47,0.14,428,1.26,7,0.02,14,0.04,12,0.04,0,0,105,0.31,13,0.04,17,0.05,19,0.06,46,0.14,16,0.05,11,0.03,"17,360",50.98,278,0.82,"1,775",5.21,52,0.15,69,0.2,38,0.11,0,0,375,1.1,0,0,0,0,0,0,0,0,2,0.01,1,0,315,0.93,5,0.01,51,0.15,0,0,1,0,1,0,0,0,36,0.11,"3,198",9.39,"5,229",15.36,15,0.04,"2,645",7.77,"2,475",7.27,8,0.02,"9,305",27.33,"10,742",31.55,22,0.06,185,0.54,226,0.66,1,0,"34,051"
112 First Plymouth District,765,2.5,"1,084",3.54,"1,007",3.29,"1,191",3.89,"2,747",8.97,0,0,479,1.56,722,2.36,571,1.86,873,2.85,"1,842",6.01,0,0,"2,366",7.73,"3,172",10.36,"2,545",8.31,"3,232",10.55,"7,415",24.21,0,0,141,0.46,193,0.63,104,0.34,79,0.26,99,0.32,0,0,6,0.02,18,0.06,15,0.05,14,0.05,5,0.02,10,0.03,"5,747",18.76,82,0.27,663,2.16,15,0.05,27,0.09,19,0.06,1,0,172,0.56,1,0,7,0.02,5,0.02,4,0.01,0,0,4,0.01,"3,907",12.76,39,0.13,383,1.25,7,0.02,12,0.04,5,0.02,0,0,113,0.37,3,0.01,27,0.09,11,0.04,26,0.08,13,0.04,16,0.05,"16,248",53.05,212,0.69,"1,681",5.49,18,0.06,42,0.14,25,0.08,0,0,408,1.33,1,0,4,0.01,1,0,0,0,1,0,0,0,513,1.67,11,0.04,59,0.19,1,0,0,0,2,0.01,0,0,23,0.08,"2,701",8.82,"4,086",13.34,7,0.02,"2,467",8.05,"2,016",6.58,4,0.01,"8,805",28.75,"9,905",32.34,20,0.07,287,0.94,328,1.07,1,0,"30,627"
113 Second Plymouth District,958,3.3,"1,105",3.81,982,3.38,"1,052",3.63,"2,123",7.32,0,0,471,1.62,684,2.36,411,1.42,619,2.13,"1,484",5.11,0,0,"3,023",10.42,"3,431",11.82,"2,717",9.36,"3,041",10.48,"6,448",22.22,0,0,141,0.49,150,0.52,69,0.24,69,0.24,41,0.14,0,0,11,0.04,37,0.13,28,0.1,11,0.04,3,0.01,5,0.02,"4,873",16.79,208,0.72,803,2.77,33,0.11,57,0.2,23,0.08,0,0,128,0.44,0,0,2,0.01,1,0,5,0.02,2,0.01,1,0,"3,152",10.86,53,0.18,345,1.19,10,0.03,3,0.01,4,0.01,0,0,91,0.31,9,0.03,40,0.14,32,0.11,18,0.06,5,0.02,7,0.02,"15,708",54.13,313,1.08,"1,922",6.62,36,0.12,90,0.31,59,0.2,0,0,421,1.45,0,0,1,0,2,0.01,0,0,0,0,0,0,358,1.23,13,0.04,69,0.24,1,0,2,0.01,0,0,0,0,24,0.08,"2,568",8.85,"3,645",12.56,7,0.02,"2,071",7.14,"1,595",5.5,3,0.01,"8,747",30.14,"9,893",34.09,20,0.07,237,0.82,230,0.79,3,0.01,"29,019"
114 Third Plymouth District,843,2.66,"1,171",3.69,"1,006",3.17,"1,338",4.22,"3,508",11.07,0,0,548,1.73,772,2.44,581,1.83,898,2.83,"2,326",7.34,0,0,"2,297",7.25,"3,003",9.47,"2,357",7.44,"3,077",9.71,"7,629",24.07,0,0,113,0.36,113,0.36,39,0.12,43,0.14,37,0.12,0,0,1,0,14,0.04,11,0.03,32,0.1,21,0.07,21,0.07,"6,804",21.46,85,0.27,663,2.09,14,0.04,24,0.08,17,0.05,0,0,159,0.5,0,0,1,0,0,0,9,0.03,5,0.02,7,0.02,"4,594",14.49,29,0.09,353,1.11,4,0.01,7,0.02,4,0.01,0,0,112,0.35,5,0.02,5,0.02,8,0.03,67,0.21,31,0.1,42,0.13,"16,161",50.98,176,0.56,"1,415",4.46,26,0.08,23,0.07,21,0.07,0,0,383,1.21,0,0,3,0.01,0,0,0,0,1,0,0,0,279,0.88,3,0.01,40,0.13,0,0,0,0,1,0,0,0,18,0.06,"3,066",9.67,"4,766",15.04,34,0.11,"2,783",8.78,"2,337",7.37,5,0.02,"8,626",27.21,"9,694",30.58,43,0.14,165,0.52,177,0.56,3,0.01,"31,699"
115 Fourth Plymouth District,720,2.28,"1,077",3.41,944,2.99,"1,300",4.11,"3,442",10.88,0,0,431,1.36,671,2.12,537,1.7,905,2.86,"2,185",6.91,0,0,"2,272",7.18,"3,048",9.64,"2,394",7.57,"3,322",10.51,"8,019",25.36,0,0,98,0.31,108,0.34,49,0.15,61,0.19,39,0.12,0,0,2,0.01,7,0.02,7,0.02,10,0.03,5,0.02,14,0.04,"6,623",20.94,94,0.3,566,1.79,11,0.03,21,0.07,17,0.05,0,0,106,0.34,0,0,2,0.01,0,0,6,0.02,0,0,3,0.01,"4,283",13.54,32,0.1,302,0.96,8,0.03,5,0.02,2,0.01,0,0,86,0.27,3,0.01,9,0.03,9,0.03,23,0.07,10,0.03,12,0.04,"17,199",54.39,134,0.42,"1,234",3.9,19,0.06,38,0.12,14,0.04,0,0,351,1.11,0,0,0,0,0,0,0,0,1,0,0,0,317,1,2,0.01,21,0.07,0,0,0,0,0,0,0,0,14,0.04,"2,993",9.46,"4,475",14.15,15,0.05,"2,645",8.36,"2,071",6.55,13,0.04,"8,997",28.45,"10,013",31.66,45,0.14,169,0.53,182,0.58,4,0.01,"31,622"
116 Fifth Plymouth District,676,2.23,"1,033",3.41,978,3.23,"1,194",3.95,"2,842",9.39,0,0,410,1.36,653,2.16,525,1.74,741,2.45,"2,028",6.7,0,0,"2,237",7.39,"3,157",10.43,"2,463",8.14,"3,234",10.69,"7,690",25.42,0,0,110,0.36,110,0.36,70,0.23,61,0.2,42,0.14,0,0,17,0.06,24,0.08,25,0.08,30,0.1,18,0.06,14,0.05,"5,683",18.78,105,0.35,626,2.07,24,0.08,35,0.12,31,0.1,0,0,91,0.3,2,0.01,1,0,1,0,10,0.03,5,0.02,4,0.01,"3,887",12.85,49,0.16,305,1.01,5,0.02,7,0.02,0,0,0,0,81,0.27,11,0.04,15,0.05,15,0.05,73,0.24,37,0.12,31,0.1,"16,452",54.38,218,0.72,"1,494",4.94,43,0.14,43,0.14,22,0.07,0,0,327,1.08,0,0,2,0.01,1,0,2,0.01,0,0,0,0,328,1.08,6,0.02,37,0.12,1,0,2,0.01,1,0,0,0,13,0.04,"2,723",9,"3,998",13.21,2,0.01,"2,428",8.03,"1,928",6.37,1,0,"8,891",29.39,"9,889",32.69,1,0,178,0.59,215,0.71,0,0,"30,254"
117 Sixth Plymouth District,516,2.24,710,3.09,623,2.71,870,3.78,"1,958",8.52,0,0,370,1.61,539,2.34,448,1.95,727,3.16,"1,797",7.82,0,0,"1,838",8,"2,547",11.08,"1,922",8.36,"2,473",10.76,"5,452",23.72,0,0,60,0.26,59,0.26,33,0.14,25,0.11,20,0.09,0,0,2,0.01,9,0.04,7,0.03,8,0.03,9,0.04,6,0.03,"4,113",17.89,45,0.2,357,1.55,10,0.04,12,0.05,9,0.04,0,0,90,0.39,1,0,1,0,0,0,14,0.06,2,0.01,2,0.01,"3,517",15.3,24,0.1,247,1.07,8,0.03,3,0.01,5,0.02,0,0,57,0.25,3,0.01,5,0.02,4,0.02,34,0.15,23,0.1,29,0.13,"12,674",55.14,108,0.47,"1,059",4.61,16,0.07,11,0.05,15,0.07,0,0,251,1.09,0,0,0,0,0,0,0,0,0,0,1,0,144,0.63,4,0.02,26,0.11,0,0,0,0,0,0,0,0,22,0.1,"1,851",8.05,"2,826",12.29,0,0,"2,133",9.28,"1,746",7.6,2,0.01,"6,769",29.45,"7,460",32.45,3,0.01,100,0.44,97,0.42,0,0,"22,987"
118 Seventh Plymouth District,944,3.16,"1,205",4.04,"1,010",3.38,"1,228",4.11,"2,446",8.19,0,0,443,1.48,660,2.21,507,1.7,662,2.22,"1,379",4.62,0,0,"3,058",10.25,"3,588",12.02,"2,709",9.08,"3,328",11.15,"6,269",21,0,0,121,0.41,139,0.47,59,0.2,55,0.18,38,0.13,0,0,40,0.13,42,0.14,66,0.22,22,0.07,18,0.06,9,0.03,"5,504",18.44,156,0.52,743,2.49,45,0.15,64,0.21,31,0.1,0,0,93,0.31,1,0,3,0.01,1,0,15,0.05,3,0.01,4,0.01,"3,156",10.57,38,0.13,326,1.09,12,0.04,14,0.05,6,0.02,0,0,72,0.24,20,0.07,25,0.08,22,0.07,67,0.22,25,0.08,27,0.09,"16,310",54.64,246,0.82,"1,703",5.71,45,0.15,73,0.24,34,0.11,0,0,355,1.19,0,0,0,0,1,0,1,0,0,0,0,0,333,1.12,11,0.04,41,0.14,1,0,2,0.01,1,0,0,0,21,0.07,"2,882",9.66,"3,941",13.2,10,0.03,"2,078",6.96,"1,568",5.25,5,0.02,"8,973",30.06,"9,961",33.37,18,0.06,190,0.64,222,0.74,0,0,"29,848"
119 Eighth Plymouth District,"1,038",3.69,"1,214",4.32,"1,044",3.71,"1,223",4.35,"1,830",6.51,0,0,543,1.93,730,2.6,565,2.01,707,2.52,"1,189",4.23,0,0,"3,090",10.99,"3,448",12.27,"2,833",10.08,"3,101",11.03,"5,062",18.01,0,0,141,0.5,177,0.63,72,0.26,56,0.2,46,0.16,0,0,43,0.15,71,0.25,84,0.3,34,0.12,11,0.04,17,0.06,"4,729",16.82,199,0.71,898,3.19,38,0.14,73,0.26,37,0.13,0,0,115,0.41,4,0.01,4,0.01,6,0.02,7,0.02,6,0.02,2,0.01,"3,112",11.07,70,0.25,414,1.47,14,0.05,20,0.07,10,0.04,0,0,65,0.23,27,0.1,47,0.17,38,0.14,77,0.27,40,0.14,50,0.18,"14,271",50.77,347,1.23,"2,079",7.4,45,0.16,96,0.34,63,0.22,0,0,354,1.26,0,0,3,0.01,2,0.01,1,0,1,0,0,0,367,1.31,18,0.06,78,0.28,2,0.01,1,0,1,0,0,0,18,0.06,"2,616",9.31,"3,684",13.11,49,0.17,"2,078",7.39,"1,637",5.82,19,0.07,"8,248",29.34,"9,177",32.65,109,0.39,210,0.75,277,0.99,5,0.02,"28,109"
123 Twelfth Plymouth District,488,2.48,736,3.75,581,2.96,778,3.96,"1,739",8.85,0,0,290,1.48,470,2.39,371,1.89,547,2.78,"1,360",6.92,0,0,"1,636",8.33,"2,034",10.35,"1,613",8.21,"1,960",9.98,"4,708",23.97,0,0,89,0.45,98,0.5,52,0.26,51,0.26,44,0.22,0,0,8,0.04,15,0.08,18,0.09,14,0.07,8,0.04,9,0.05,"3,648",18.57,76,0.39,385,1.96,14,0.07,28,0.14,12,0.06,0,0,87,0.44,0,0,2,0.01,2,0.01,1,0.01,2,0.01,3,0.02,"2,657",13.53,31,0.16,258,1.31,9,0.05,7,0.04,4,0.02,0,0,62,0.32,4,0.02,16,0.08,9,0.05,46,0.23,9,0.05,17,0.09,"10,422",53.05,119,0.61,"1,017",5.18,22,0.11,26,0.13,16,0.08,0,0,228,1.16,0,0,0,0,0,0,0,0,0,0,0,0,260,1.32,5,0.03,45,0.23,1,0.01,0,0,0,0,0,0,23,0.12,"1,678",8.54,"2,637",13.42,7,0.04,"1,632",8.31,"1,404",7.15,2,0.01,"5,596",28.49,"6,338",32.26,17,0.09,145,0.74,189,0.96,0,0,"19,645"
143 First Worcester District,556,1.78,976,3.13,851,2.73,"1,056",3.38,"2,757",8.83,0,0,461,1.48,650,2.08,531,1.7,861,2.76,"2,422",7.76,0,0,"2,135",6.84,"3,190",10.22,"2,520",8.07,"3,240",10.38,"8,577",27.48,0,0,102,0.33,134,0.43,53,0.17,68,0.22,68,0.22,0,0,11,0.04,22,0.07,32,0.1,38,0.12,28,0.09,14,0.04,"5,147",16.49,127,0.41,574,1.84,49,0.16,43,0.14,32,0.1,0,0,79,0.25,1,0,5,0.02,2,0.01,23,0.07,8,0.03,3,0.01,"4,246",13.61,46,0.15,458,1.47,15,0.05,19,0.06,12,0.04,0,0,87,0.28,9,0.03,18,0.06,16,0.05,98,0.31,25,0.08,21,0.07,"17,025",54.55,241,0.77,"1,661",5.32,58,0.19,79,0.25,41,0.13,1,0,369,1.18,0,0,1,0,0,0,2,0.01,0,0,0,0,331,1.06,2,0.01,56,0.18,1,0,5,0.02,2,0.01,0,0,25,0.08,"2,476",7.93,"3,698",11.85,22,0.07,"2,785",8.92,"2,131",6.83,9,0.03,"9,550",30.6,"10,078",32.29,34,0.11,204,0.65,218,0.7,3,0.01,"31,208"
147 Fifth Worcester District,736,2.6,911,3.21,809,2.85,949,3.35,"2,176",7.67,0,0,485,1.71,678,2.39,515,1.82,665,2.34,"1,564",5.51,0,0,"2,946",10.39,"3,331",11.75,"2,385",8.41,"3,083",10.87,"6,682",23.56,0,0,127,0.45,147,0.52,64,0.23,44,0.16,63,0.22,0,0,2,0.01,11,0.04,7,0.02,4,0.01,7,0.02,10,0.04,"4,837",17.06,72,0.25,442,1.56,45,0.16,32,0.11,28,0.1,0,0,84,0.3,0,0,1,0,3,0.01,3,0.01,2,0.01,2,0.01,"3,454",12.18,35,0.12,283,1,16,0.06,4,0.01,9,0.03,0,0,95,0.33,7,0.02,12,0.04,8,0.03,19,0.07,10,0.04,5,0.02,"16,270",57.37,163,0.57,"1,379",4.86,92,0.32,64,0.23,31,0.11,0,0,367,1.29,0,0,0,0,0,0,0,0,2,0.01,0,0,363,1.28,9,0.03,40,0.14,2,0.01,2,0.01,0,0,0,0,27,0.1,"2,317",8.17,"3,253",11.47,11,0.04,"2,246",7.92,"1,656",5.84,5,0.02,"9,002",31.74,"9,382",33.08,43,0.15,233,0.82,208,0.73,4,0.01,"28,360"
148 Sixth Worcester District,"1,420",5.2,"1,255",4.59,"1,071",3.92,"1,139",4.17,"1,994",7.3,0,0,569,2.08,711,2.6,464,1.7,567,2.08,"1,218",4.46,0,0,"3,552",13,"3,383",12.38,"2,335",8.55,"2,538",9.29,"4,684",17.14,0,0,129,0.47,141,0.52,59,0.22,47,0.17,46,0.17,0,0,19,0.07,12,0.04,23,0.08,9,0.03,7,0.03,6,0.02,"4,121",15.08,183,0.67,858,3.14,883,3.23,214,0.78,346,1.27,0,0,198,0.72,0,0,0,0,3,0.01,6,0.02,0,0,2,0.01,"2,763",10.11,52,0.19,379,1.39,119,0.44,33,0.12,52,0.19,0,0,120,0.44,13,0.05,27,0.1,21,0.08,39,0.14,13,0.05,12,0.04,"12,123",44.37,295,1.08,"1,856",6.79,857,3.14,319,1.17,412,1.51,0,0,505,1.85,0,0,0,0,0,0,2,0.01,0,0,0,0,297,1.09,12,0.04,70,0.26,13,0.05,5,0.02,6,0.02,0,0,17,0.06,"2,925",10.71,"3,919",14.34,35,0.13,"2,026",7.42,"1,497",5.48,6,0.02,"7,952",29.1,"8,498",31.1,42,0.15,200,0.73,221,0.81,1,0,"27,322"
149 Seventh Worcester District,800,2.87,"1,085",3.89,971,3.48,"1,186",4.26,"2,590",9.29,0,0,421,1.51,603,2.16,451,1.62,542,1.94,"1,423",5.11,0,0,"2,572",9.23,"3,207",11.51,"2,475",8.88,"2,825",10.14,"6,303",22.61,0,0,118,0.42,134,0.48,68,0.24,49,0.18,50,0.18,0,0,8,0.03,28,0.1,28,0.1,51,0.18,20,0.07,13,0.05,"5,537",19.87,115,0.41,565,2.03,76,0.27,56,0.2,38,0.14,0,0,97,0.35,0,0,1,0,2,0.01,13,0.05,4,0.01,8,0.03,"2,959",10.62,38,0.14,319,1.14,18,0.06,11,0.04,5,0.02,0,0,62,0.22,14,0.05,16,0.06,20,0.07,112,0.4,41,0.15,29,0.1,"14,828",53.2,199,0.71,"1,540",5.53,79,0.28,83,0.3,48,0.17,0,0,373,1.34,1,0,0,0,1,0,1,0,1,0,0,0,324,1.16,10,0.04,57,0.2,5,0.02,0,0,1,0,0,0,18,0.06,"2,750",9.87,"3,866",13.87,16,0.06,"1,952",7,"1,483",5.32,5,0.02,"8,286",29.73,"9,078",32.57,18,0.06,186,0.67,233,0.84,0,0,"27,873"
150 Eighth Worcester District,836,2.84,"1,104",3.75,957,3.25,"1,130",3.84,"2,350",7.98,0,0,511,1.74,745,2.53,480,1.63,710,2.41,"1,551",5.27,0,0,"2,963",10.06,"3,638",12.35,"2,697",9.16,"3,013",10.23,"6,219",21.12,0,0,151,0.51,167,0.57,86,0.29,64,0.22,75,0.25,0,0,7,0.02,16,0.05,15,0.05,30,0.1,15,0.05,20,0.07,"5,356",18.19,119,0.4,569,1.93,38,0.13,37,0.13,35,0.12,0,0,120,0.41,0,0,4,0.01,1,0,9,0.03,5,0.02,5,0.02,"3,465",11.77,32,0.11,329,1.12,16,0.05,9,0.03,11,0.04,1,0,110,0.37,2,0.01,16,0.05,5,0.02,71,0.24,23,0.08,34,0.12,"15,886",53.95,227,0.77,"1,578",5.36,53,0.18,72,0.24,51,0.17,0,0,512,1.74,0,0,0,0,0,0,0,0,2,0.01,0,0,437,1.48,10,0.03,53,0.18,1,0,4,0.01,3,0.01,0,0,33,0.11,"2,615",8.88,"3,746",12.72,16,0.05,"2,308",7.84,"1,679",5.7,10,0.03,"8,907",30.25,"9,570",32.5,53,0.18,277,0.94,263,0.89,3,0.01,"29,447"
151 Ninth Worcester District,755,2.6,"1,040",3.59,983,3.39,"1,055",3.64,"2,004",6.91,0,0,464,1.6,764,2.64,546,1.88,837,2.89,"1,888",6.51,0,0,"2,583",8.91,"3,439",11.86,"2,687",9.27,"3,135",10.81,"6,350",21.9,0,0,135,0.47,147,0.51,66,0.23,62,0.21,51,0.18,0,0,10,0.03,25,0.09,21,0.07,104,0.36,23,0.08,36,0.12,"4,433",15.29,137,0.47,765,2.64,51,0.18,52,0.18,29,0.1,0,0,151,0.52,1,0,6,0.02,0,0,16,0.06,2,0.01,13,0.04,"3,857",13.3,53,0.18,413,1.42,18,0.06,17,0.06,7,0.02,0,0,96,0.33,9,0.03,14,0.05,15,0.05,265,0.91,50,0.17,60,0.21,"14,879",51.32,303,1.05,"1,878",6.48,95,0.33,94,0.32,53,0.18,0,0,479,1.65,0,0,1,0,0,0,1,0,1,0,0,0,347,1.2,8,0.03,71,0.24,2,0.01,4,0.01,1,0,0,0,25,0.09,"2,319",8,"3,484",12.02,34,0.12,"2,480",8.55,"2,014",6.95,5,0.02,"8,733",30.12,"9,399",32.42,62,0.21,231,0.8,228,0.79,2,0.01,"28,991"
152 Tenth Worcester District,831,3.13,"1,202",4.53,"1,039",3.92,"1,186",4.47,"2,349",8.85,0,0,393,1.48,552,2.08,400,1.51,554,2.09,"1,309",4.93,0,0,"2,395",9.03,"3,138",11.83,"2,281",8.6,"2,739",10.32,"5,779",21.78,0,0,121,0.46,121,0.46,46,0.17,41,0.15,54,0.2,0,0,13,0.05,25,0.09,21,0.08,65,0.25,18,0.07,19,0.07,"4,534",17.09,311,1.17,974,3.67,161,0.61,201,0.76,140,0.53,1,0,124,0.47,0,0,0,0,3,0.01,11,0.04,5,0.02,6,0.02,"2,574",9.7,70,0.26,378,1.42,26,0.1,32,0.12,20,0.08,0,0,83,0.31,8,0.03,23,0.09,21,0.08,98,0.37,34,0.13,43,0.16,"12,581",47.42,443,1.67,"2,125",8.01,189,0.71,222,0.84,160,0.6,0,0,385,1.45,0,0,1,0,0,0,2,0.01,2,0.01,0,0,260,0.98,16,0.06,54,0.2,9,0.03,9,0.03,5,0.02,0,0,25,0.09,"2,677",10.09,"3,895",14.68,35,0.13,"1,855",6.99,"1,347",5.08,6,0.02,"7,895",29.76,"8,360",31.51,77,0.29,183,0.69,200,0.75,0,0,"26,530"
153 Eleventh Worcester District,918,3.08,"1,397",4.69,992,3.33,"1,140",3.83,"3,047",10.23,0,0,433,1.45,646,2.17,497,1.67,688,2.31,"2,051",6.89,0,0,"2,443",8.21,"3,417",11.48,"2,338",7.85,"2,630",8.83,"6,784",22.79,0,0,75,0.25,108,0.36,61,0.2,53,0.18,53,0.18,0,0,28,0.09,41,0.14,35,0.12,516,1.73,76,0.26,145,0.49,"4,407",14.8,290,0.97,"1,548",5.2,83,0.28,78,0.26,49,0.16,1,0,197,0.66,2,0.01,3,0.01,2,0.01,94,0.32,13,0.04,38,0.13,"3,020",10.14,105,0.35,882,2.96,27,0.09,28,0.09,15,0.05,0,0,86,0.29,17,0.06,35,0.12,28,0.09,"1,286",4.32,148,0.5,317,1.06,"10,751",36.11,619,2.08,"3,549",11.92,109,0.37,145,0.49,74,0.25,1,0,533,1.79,0,0,0,0,0,0,3,0.01,1,0,2,0.01,209,0.7,14,0.05,103,0.35,2,0.01,2,0.01,0,0,0,0,14,0.05,"3,107",10.44,"4,378",14.71,9,0.03,"2,430",8.16,"1,884",6.33,1,0,"8,551",28.72,"9,030",30.33,31,0.1,180,0.6,170,0.57,0,0,"29,771"
159 Seventeenth Worcester District,"2,198",9.1,"2,065",8.55,"1,348",5.58,"1,229",5.09,"2,412",9.98,0,0,477,1.97,385,1.59,258,1.07,302,1.25,641,2.65,0,0,"3,456",14.31,"2,609",10.8,"1,703",7.05,"1,579",6.54,"3,109",12.87,0,0,123,0.51,125,0.52,49,0.2,51,0.21,40,0.17,0,0,260,1.08,230,0.95,248,1.03,209,0.87,79,0.33,62,0.26,"2,976",12.32,689,2.85,"2,141",8.86,"1,157",4.79,371,1.54,541,2.24,0,0,289,1.2,17,0.07,7,0.03,15,0.06,128,0.53,19,0.08,30,0.12,"1,030",4.26,83,0.34,468,1.94,106,0.44,34,0.14,48,0.2,0,0,78,0.32,162,0.67,105,0.43,114,0.47,452,1.87,105,0.43,103,0.43,"5,938",24.58,695,2.88,"2,793",11.56,760,3.15,337,1.39,424,1.76,0,0,468,1.94,4,0.02,2,0.01,3,0.01,15,0.06,1,0,0,0,133,0.55,35,0.14,127,0.53,22,0.09,16,0.07,9,0.04,0,0,21,0.09,"3,811",15.77,"5,174",21.42,267,1.11,"1,161",4.81,856,3.54,46,0.19,"5,881",24.34,"6,222",25.75,353,1.46,204,0.84,171,0.71,13,0.05,"24,159"
160 Eighteenth Worcester District,887,3.14,"1,044",3.69,877,3.1,"1,026",3.63,"1,941",6.87,0,0,509,1.8,740,2.62,537,1.9,710,2.51,"1,552",5.49,0,0,"2,865",10.14,"3,509",12.42,"2,592",9.17,"2,880",10.19,"6,143",21.74,0,0,138,0.49,148,0.52,63,0.22,45,0.16,54,0.19,0,0,19,0.07,25,0.09,35,0.12,17,0.06,5,0.02,5,0.02,"4,521",16,143,0.51,583,2.06,151,0.53,87,0.31,71,0.25,0,0,113,0.4,1,0,3,0.01,2,0.01,10,0.04,0,0,4,0.01,"3,487",12.34,52,0.18,331,1.17,17,0.06,14,0.05,15,0.05,0,0,112,0.4,21,0.07,22,0.08,24,0.08,41,0.15,20,0.07,21,0.07,"15,267",54.02,235,0.83,"1,544",5.46,158,0.56,119,0.42,106,0.38,0,0,411,1.45,1,0,0,0,0,0,1,0,0,0,0,0,347,1.23,9,0.03,62,0.22,1,0,2,0.01,1,0,0,0,24,0.08,"2,330",8.24,"3,420",12.1,25,0.09,"2,338",8.27,"1,708",6.04,2,0.01,"8,627",30.53,"9,318",32.97,44,0.16,204,0.72,243,0.86,1,0,"28,260"
Total People,"44,060",3.16,"57,864",4.16,"48,713",3.5,"57,698",4.14,"127,138",9.13,0,0,"22,466",1.61,"31,544",2.27,"24,388",1.75,"33,797",2.43,"81,525",5.85,0,0,"126,642",9.09,"153,628",11.03,"115,823",8.32,"139,120",9.99,"309,291",22.21,0,0,"5,369",0.39,"5,984",0.43,"2,813",0.2,"2,452",0.18,"2,274",0.16,0,0,"1,133",0.08,"1,626",0.12,"1,861",0.13,"3,058",0.22,964,0.07,"1,207",0.09,"251,634",18.07,"8,784",0.63,"41,029",2.95,"9,119",0.65,"3,998",0.29,"4,195",0.3,4,0,"6,861",0.49,57,0,130,0.01,121,0.01,861,0.06,263,0.02,421,0.03,"163,283",11.73,"2,503",0.18,"19,095",1.37,"1,421",0.1,781,0.06,661,0.05,1,0,"4,122",0.3,748,0.05,"1,232",0.09,"1,095",0.08,"7,586",0.54,"1,856",0.13,"2,778",0.2,"687,959",49.4,"14,562",1.05,"89,339",6.42,"8,739",0.63,"5,049",0.36,"4,570",0.33,3,0,"18,988",1.36,18,0,47,0,41,0,70,0.01,32,0,14,0,"14,012",1.01,447,0.03,"2,694",0.19,201,0.01,139,0.01,98,0.01,0,0,"1,079",0.08,"135,511",9.73,"198,920",14.28,"1,042",0.07,"108,942",7.82,"84,476",6.07,302,0.02,"403,324",28.96,"439,189",31.54,"1,991",0.14,"9,060",0.65,"9,759",0.7,73,0.01,"1,392,589"